timestamp_unix,packet_ts,seq,argmax_idx,argmax_label,face_detected,latency_ms,neutral,happy,sad,angry
1774268438.009,3477.725310329,0,2,sad,1,38.81606599998122,0.0034989535342901945,0.0013156285276636481,0.8633885383605957,0.13179683685302734
1774268438.128,3477.84205949,1,2,sad,1,40.486386000338825,0.0030622887425124645,0.0016098031774163246,0.8844491839408875,0.11087861657142639
1774268438.183,3477.897412504,2,2,sad,1,39.92269900027168,0.04078767076134682,0.019260307773947716,0.7932525873184204,0.14669932425022125
1774268438.234,3477.94959621,3,2,sad,1,39.19706699980452,0.03179055452346802,0.018442543223500252,0.6885794401168823,0.261187344789505
1774268438.284,3478.002912272,4,2,sad,1,35.36833100042713,0.025876980274915695,0.03019878640770912,0.5653120875358582,0.37861204147338867
1774268438.331,3478.052323432,5,2,sad,1,33.30863800010775,0.020906949415802956,0.03379380702972412,0.4977434575557709,0.44755566120147705
1774268438.377,3478.097979633,6,3,angry,1,33.714380000219535,0.018647100776433945,0.038899488747119904,0.4285848140716553,0.5138684511184692
1774268438.424,3478.144670338,7,3,angry,1,33.84491799988609,0.01750708371400833,0.05532103031873703,0.41450703144073486,0.5126646757125854
1774268438.469,3478.19152408,8,3,angry,1,32.028393000018696,0.01915852352976799,0.05750046670436859,0.44559645652770996,0.4777444005012512
1774268438.514,3478.236292019,9,3,angry,1,32.344950000151584,0.0283733569085598,0.08967912197113037,0.4389721155166626,0.4429752826690674
1774268438.561,3478.282598908,10,3,angry,1,32.601339999928314,0.022999674081802368,0.08306781947612762,0.43450844287872314,0.4594239592552185
1774268438.607,3478.328569425,11,3,angry,1,33.08828600029301,0.023865655064582825,0.08011285960674286,0.42167845368385315,0.474342942237854
1774268438.653,3478.375608706,12,3,angry,1,32.49646799986294,0.019934626296162605,0.0650082677602768,0.4222952723503113,0.4927617311477661
1774268438.703,3478.423352618,13,3,angry,1,34.07143799995538,0.0192231647670269,0.07719049602746964,0.429734468460083,0.4738517999649048
1774268438.749,3478.470724103,14,3,angry,1,32.62345099983577,0.014090972021222115,0.09264546632766724,0.3379388153553009,0.5553246736526489
1774268438.795,3478.516290193,15,3,angry,1,33.597917000406596,0.016192888841032982,0.10341541469097137,0.3795778155326843,0.5008138418197632
1774268438.841,3478.562967657,16,3,angry,1,33.07148999965648,0.023663120344281197,0.09440359473228455,0.35933971405029297,0.5225934982299805
1774268438.888,3478.609186361,17,3,angry,1,33.194063999872014,0.019382717087864876,0.0861683040857315,0.3423839509487152,0.5520649552345276
